"","OCC_GROUP","MONTH","YEAR","ACTIVITY","mean","sd","n","MONTH_YEAR"
"777","Non-Healthcare Worker","Nov",2021,"Religious/Spiritual Activities",6.10690994688945,33.4002833216144,645,"Nov 2021"
"778","Non-Healthcare Worker","Nov",2021,"Socializing and Leisure",276.693067340947,200.831369757328,645,"Nov 2021"
"779","Non-Healthcare Worker","Nov",2021,"Sports and Exercise",15.4181201587285,48.4754046933834,645,"Nov 2021"
"780","Non-Healthcare Worker","Nov",2021,"Traveling",59.2378377908447,68.6686833526678,645,"Nov 2021"
"781","Non-Healthcare Worker","Nov",2021,"Volunteering",6.62504503032394,34.297034272543,645,"Nov 2021"
"782","Non-Healthcare Worker","Nov",2021,"Work",192.730333109141,255.778074523087,645,"Nov 2021"
"783","Non-Healthcare Worker","Dec",2019,"Caring for Household",23.3886286668367,64.3729635076845,763,"Dec 2019"
"784","Non-Healthcare Worker","Dec",2019,"Caring for Non-Household",6.75532659043952,41.6859608260538,763,"Dec 2019"
"785","Non-Healthcare Worker","Dec",2019,"Education",32.8224820560778,123.225557961275,763,"Dec 2019"
"786","Non-Healthcare Worker","Dec",2019,"Eating and Drinking",62.3746119501114,47.747994574904,763,"Dec 2019"
"787","Non-Healthcare Worker","Dec",2019,"Civic Duties",0.0478676668441288,1.69403916645048,763,"Dec 2019"
"788","Non-Healthcare Worker","Dec",2019,"Household Activities",110.262605511298,131.125082682866,763,"Dec 2019"
"789","Non-Healthcare Worker","Dec",2019,"Household Services",1.22735455924006,18.0446040878399,763,"Dec 2019"
"790","Non-Healthcare Worker","Dec",2019,"Personal Care",577.71453151477,140.558495805104,763,"Dec 2019"
"791","Non-Healthcare Worker","Dec",2019,"Phone Calls",5.35362443488714,20.8152238435588,763,"Dec 2019"
"792","Non-Healthcare Worker","Dec",2019,"Care Services",6.09612719406617,36.5046972123284,763,"Dec 2019"
"793","Non-Healthcare Worker","Dec",2019,"Consumer Purchasing",26.5163426998454,60.2322680100689,763,"Dec 2019"
"794","Non-Healthcare Worker","Dec",2019,"Religious/Spiritual Activities",8.80857512283637,38.0335718644448,763,"Dec 2019"
"795","Non-Healthcare Worker","Dec",2019,"Socializing and Leisure",265.661450934028,215.156689240272,763,"Dec 2019"
"796","Non-Healthcare Worker","Dec",2019,"Sports and Exercise",13.6212621768726,40.91907620616,763,"Dec 2019"
"797","Non-Healthcare Worker","Dec",2019,"Traveling",68.9885814020726,71.8773885234999,763,"Dec 2019"
"798","Non-Healthcare Worker","Dec",2019,"Volunteering",7.72260860588623,39.233819944908,763,"Dec 2019"
"799","Non-Healthcare Worker","Dec",2019,"Work",201.979500599075,257.007155078862,763,"Dec 2019"
"800","Non-Healthcare Worker","Dec",2021,"Caring for Household",24.974423522558,73.9891654051222,556,"Dec 2021"
"801","Non-Healthcare Worker","Dec",2021,"Caring for Non-Household",5.04794076987416,34.9945342947229,556,"Dec 2021"
"802","Non-Healthcare Worker","Dec",2021,"Education",34.4167528124334,113.544372297604,556,"Dec 2021"
"803","Non-Healthcare Worker","Dec",2021,"Eating and Drinking",69.3313132779228,57.2827217251775,556,"Dec 2021"
"804","Non-Healthcare Worker","Dec",2021,"Civic Duties",0.0985147500990145,2.42923441659796,556,"Dec 2021"
"805","Non-Healthcare Worker","Dec",2021,"Household Activities",110.402149535796,142.070650618751,556,"Dec 2021"
"806","Non-Healthcare Worker","Dec",2021,"Household Services",0.983656907038324,10.2949143809498,556,"Dec 2021"
"807","Non-Healthcare Worker","Dec",2021,"Personal Care",591.358570642732,166.979277101072,556,"Dec 2021"
"808","Non-Healthcare Worker","Dec",2021,"Phone Calls",10.9421851988998,35.3495038420088,556,"Dec 2021"
"809","Non-Healthcare Worker","Dec",2021,"Care Services",6.13056043308782,28.5898812085112,556,"Dec 2021"
"810","Non-Healthcare Worker","Dec",2021,"Consumer Purchasing",21.1957681213969,43.6922275609946,556,"Dec 2021"
"811","Non-Healthcare Worker","Dec",2021,"Religious/Spiritual Activities",5.75930492568758,29.7279380533213,556,"Dec 2021"
"812","Non-Healthcare Worker","Dec",2021,"Socializing and Leisure",272.928662633065,210.811855146901,556,"Dec 2021"
"813","Non-Healthcare Worker","Dec",2021,"Sports and Exercise",14.2846863977134,42.4073874184274,556,"Dec 2021"
"814","Non-Healthcare Worker","Dec",2021,"Traveling",61.7918245611893,91.1998899874695,556,"Dec 2021"
"815","Non-Healthcare Worker","Dec",2021,"Volunteering",6.43756406171307,45.2158182958632,556,"Dec 2021"
"816","Non-Healthcare Worker","Dec",2021,"Work",193.884681163238,258.704630458813,556,"Dec 2021"
"817","Healthcare Worker","Jan",2020,"Caring for Household",36.9292951282745,78.7365416262553,43,"Jan 2020"
"818","Healthcare Worker","Jan",2020,"Caring for Non-Household",0.202904954674427,2.18323440361692,43,"Jan 2020"
"819","Healthcare Worker","Jan",2020,"Education",15.8352132269211,50.9861197666888,43,"Jan 2020"
"820","Healthcare Worker","Jan",2020,"Eating and Drinking",53.9171411179795,40.4408040235074,43,"Jan 2020"
"821","Healthcare Worker","Jan",2020,"Civic Duties",0,0,43,"Jan 2020"
"822","Healthcare Worker","Jan",2020,"Household Activities",71.6272381616384,94.9893740969688,43,"Jan 2020"
"823","Healthcare Worker","Jan",2020,"Household Services",1.4030828313169,6.24882243034347,43,"Jan 2020"
"824","Healthcare Worker","Jan",2020,"Personal Care",610.96734772588,157.273529282586,43,"Jan 2020"
"825","Healthcare Worker","Jan",2020,"Phone Calls",1.1921908053199,5.64049044579857,43,"Jan 2020"
"826","Healthcare Worker","Jan",2020,"Care Services",2.07710392148072,8.70249316800511,43,"Jan 2020"
"827","Healthcare Worker","Jan",2020,"Consumer Purchasing",21.577895058453,45.0667489059507,43,"Jan 2020"
"828","Healthcare Worker","Jan",2020,"Religious/Spiritual Activities",12.3105029074874,33.8493507916026,43,"Jan 2020"
"829","Healthcare Worker","Jan",2020,"Socializing and Leisure",216.548219905962,187.05404610092,43,"Jan 2020"
"830","Healthcare Worker","Jan",2020,"Sports and Exercise",22.115516936956,42.2202339756981,43,"Jan 2020"
"831","Healthcare Worker","Jan",2020,"Traveling",53.3194547749356,37.1215908835038,43,"Jan 2020"
"832","Healthcare Worker","Jan",2020,"Volunteering",14.2232677785764,54.8508916785857,43,"Jan 2020"
"833","Healthcare Worker","Jan",2020,"Work",283.366571126611,299.741835111601,43,"Jan 2020"
"834","Healthcare Worker","Feb",2020,"Caring for Household",39.1771402005074,65.6188553522564,41,"Feb 2020"
"835","Healthcare Worker","Feb",2020,"Caring for Non-Household",3.21744558155966,27.2252770692534,41,"Feb 2020"
"836","Healthcare Worker","Feb",2020,"Education",2.59565453545675,29.151819439595,41,"Feb 2020"
"837","Healthcare Worker","Feb",2020,"Eating and Drinking",61.7762060973686,42.0457430923158,41,"Feb 2020"
"838","Healthcare Worker","Feb",2020,"Civic Duties",0,0,41,"Feb 2020"
"839","Healthcare Worker","Feb",2020,"Household Activities",131.395013134026,155.268725528218,41,"Feb 2020"
"840","Healthcare Worker","Feb",2020,"Household Services",0,0,41,"Feb 2020"
"841","Healthcare Worker","Feb",2020,"Personal Care",579.958589140757,177.694854724051,41,"Feb 2020"
"842","Healthcare Worker","Feb",2020,"Phone Calls",8.93718691448528,19.1719136964085,41,"Feb 2020"
"843","Healthcare Worker","Feb",2020,"Care Services",2.88382695166098,17.4112237883747,41,"Feb 2020"
"844","Healthcare Worker","Feb",2020,"Consumer Purchasing",13.0927803309016,29.9343555028543,41,"Feb 2020"
"845","Healthcare Worker","Feb",2020,"Religious/Spiritual Activities",4.548561223964,15.7280780156208,41,"Feb 2020"
"846","Healthcare Worker","Feb",2020,"Socializing and Leisure",154.207890913071,167.221531820298,41,"Feb 2020"
"847","Healthcare Worker","Feb",2020,"Sports and Exercise",3.48794349001332,20.6617251264249,41,"Feb 2020"
"848","Healthcare Worker","Feb",2020,"Traveling",93.5109175844291,123.518708590935,41,"Feb 2020"
"849","Healthcare Worker","Feb",2020,"Volunteering",3.20790658590817,20.8856177774323,41,"Feb 2020"
"850","Healthcare Worker","Feb",2020,"Work",332.918343762482,335.211306595855,41,"Feb 2020"
"851","Healthcare Worker","Mar",2020,"Caring for Household",25.7187894310445,75.0051581482725,32,"Mar 2020"
"852","Healthcare Worker","Mar",2020,"Caring for Non-Household",11.1624926905062,42.0567635527618,32,"Mar 2020"
"853","Healthcare Worker","Mar",2020,"Education",49.6859658327959,103.617140010581,32,"Mar 2020"
"854","Healthcare Worker","Mar",2020,"Eating and Drinking",69.1088098652435,35.4189506264149,32,"Mar 2020"
"855","Healthcare Worker","Mar",2020,"Civic Duties",0,0,32,"Mar 2020"
"856","Healthcare Worker","Mar",2020,"Household Activities",159.924521739536,171.503823613826,32,"Mar 2020"
"857","Healthcare Worker","Mar",2020,"Household Services",0,0,32,"Mar 2020"
"858","Healthcare Worker","Mar",2020,"Personal Care",552.45614291708,128.688192834937,32,"Mar 2020"
"859","Healthcare Worker","Mar",2020,"Phone Calls",6.50062352484595,16.47353877896,32,"Mar 2020"
"860","Healthcare Worker","Mar",2020,"Care Services",0,0,32,"Mar 2020"
"861","Healthcare Worker","Mar",2020,"Consumer Purchasing",17.0650559710869,27.4577784862738,32,"Mar 2020"
"862","Healthcare Worker","Mar",2020,"Religious/Spiritual Activities",8.26179766659736,40.0998756398534,32,"Mar 2020"
"863","Healthcare Worker","Mar",2020,"Socializing and Leisure",179.805591287212,148.86942870001,32,"Mar 2020"
"864","Healthcare Worker","Mar",2020,"Sports and Exercise",15.4606473053735,45.5821907797861,32,"Mar 2020"
"865","Healthcare Worker","Mar",2020,"Traveling",64.6181020333379,67.0495016244414,32,"Mar 2020"
"866","Healthcare Worker","Mar",2020,"Volunteering",26.6848037625204,100.475493298823,32,"Mar 2020"
"867","Healthcare Worker","Mar",2020,"Work",246.155728591181,240.834029397013,32,"Mar 2020"
"868","Healthcare Worker","May",2020,"Caring for Household",51.8433748350082,75.3991505977502,28,"May 2020"
"869","Healthcare Worker","May",2020,"Caring for Non-Household",4.4432957637224,17.677320960472,28,"May 2020"
"870","Healthcare Worker","May",2020,"Education",0,0,28,"May 2020"
"871","Healthcare Worker","May",2020,"Eating and Drinking",59.4716278495664,36.2038818315068,28,"May 2020"
"872","Healthcare Worker","May",2020,"Civic Duties",0,0,28,"May 2020"
"873","Healthcare Worker","May",2020,"Household Activities",188.224097784737,153.896035458767,28,"May 2020"
"874","Healthcare Worker","May",2020,"Household Services",0,0,28,"May 2020"
"875","Healthcare Worker","May",2020,"Personal Care",600.904516984826,109.373116591071,28,"May 2020"
"876","Healthcare Worker","May",2020,"Phone Calls",6.89477773368907,22.5195910608618,28,"May 2020"
"877","Healthcare Worker","May",2020,"Care Services",0.520313583966165,3.65556226668088,28,"May 2020"
"878","Healthcare Worker","May",2020,"Consumer Purchasing",15.9466271303379,29.8631971488847,28,"May 2020"
"879","Healthcare Worker","May",2020,"Religious/Spiritual Activities",8.21553139427402,20.6261225095578,28,"May 2020"
"880","Healthcare Worker","May",2020,"Socializing and Leisure",201.747364763483,211.710109815245,28,"May 2020"
"881","Healthcare Worker","May",2020,"Sports and Exercise",21.2193318922023,42.7988702421662,28,"May 2020"
"882","Healthcare Worker","May",2020,"Traveling",23.1452167115808,42.6804618299992,28,"May 2020"
"883","Healthcare Worker","May",2020,"Volunteering",0,0,28,"May 2020"
"884","Healthcare Worker","May",2020,"Work",248.992967567721,279.672594754365,28,"May 2020"
"885","Healthcare Worker","Jun",2020,"Caring for Household",13.7862121771997,41.6852960038988,48,"Jun 2020"
"886","Healthcare Worker","Jun",2020,"Caring for Non-Household",18.185017359824,49.1379866614798,48,"Jun 2020"
"887","Healthcare Worker","Jun",2020,"Education",7.94816833050841,32.0796252125855,48,"Jun 2020"
"888","Healthcare Worker","Jun",2020,"Eating and Drinking",53.4320285456662,50.056071129496,48,"Jun 2020"
"889","Healthcare Worker","Jun",2020,"Civic Duties",0,0,48,"Jun 2020"
"890","Healthcare Worker","Jun",2020,"Household Activities",165.662331631449,143.191225556988,48,"Jun 2020"
"891","Healthcare Worker","Jun",2020,"Household Services",4.93860675193976,14.4901957847451,48,"Jun 2020"
"892","Healthcare Worker","Jun",2020,"Personal Care",564.619386223963,106.634342587618,48,"Jun 2020"
"893","Healthcare Worker","Jun",2020,"Phone Calls",13.8519298839456,29.6156834345394,48,"Jun 2020"
"894","Healthcare Worker","Jun",2020,"Care Services",0.150386326072439,0.853999757253868,48,"Jun 2020"
"895","Healthcare Worker","Jun",2020,"Consumer Purchasing",21.2493153597303,23.7547662911563,48,"Jun 2020"
"896","Healthcare Worker","Jun",2020,"Religious/Spiritual Activities",3.29483054595472,16.9387943420144,48,"Jun 2020"
"897","Healthcare Worker","Jun",2020,"Socializing and Leisure",251.222815986125,168.464177625585,48,"Jun 2020"
"898","Healthcare Worker","Jun",2020,"Sports and Exercise",14.6988049065673,26.7932781386257,48,"Jun 2020"
"899","Healthcare Worker","Jun",2020,"Traveling",38.6619794260297,35.1628379707205,48,"Jun 2020"
"900","Healthcare Worker","Jun",2020,"Volunteering",1.5087326214669,10.8822027152034,48,"Jun 2020"
"901","Healthcare Worker","Jun",2020,"Work",243.609278573752,243.375267188684,48,"Jun 2020"
"902","Healthcare Worker","Jul",2020,"Caring for Household",19.2636558624481,52.599192588735,42,"Jul 2020"
"903","Healthcare Worker","Jul",2020,"Caring for Non-Household",6.30855302649802,25.4142921612028,42,"Jul 2020"
"904","Healthcare Worker","Jul",2020,"Education",14.4076106565199,63.0129181604978,42,"Jul 2020"
"905","Healthcare Worker","Jul",2020,"Eating and Drinking",57.2822675134919,40.8390162344642,42,"Jul 2020"
"906","Healthcare Worker","Jul",2020,"Civic Duties",0,0,42,"Jul 2020"
"907","Healthcare Worker","Jul",2020,"Household Activities",98.8651792588009,127.537938819877,42,"Jul 2020"
"908","Healthcare Worker","Jul",2020,"Household Services",0.549902492801401,4.6576503746624,42,"Jul 2020"
"909","Healthcare Worker","Jul",2020,"Personal Care",591.036103042452,115.468106328987,42,"Jul 2020"
"910","Healthcare Worker","Jul",2020,"Phone Calls",3.0659429540793,17.7803742694435,42,"Jul 2020"
"911","Healthcare Worker","Jul",2020,"Care Services",9.25371562064383,31.0742263828556,42,"Jul 2020"
"912","Healthcare Worker","Jul",2020,"Consumer Purchasing",14.442977510445,30.7678862881656,42,"Jul 2020"
"913","Healthcare Worker","Jul",2020,"Religious/Spiritual Activities",3.02403702013782,9.03196052366169,42,"Jul 2020"
"914","Healthcare Worker","Jul",2020,"Socializing and Leisure",240.918333413946,175.826965907734,42,"Jul 2020"
"915","Healthcare Worker","Jul",2020,"Sports and Exercise",9.87864992319749,30.3443706735339,42,"Jul 2020"
"916","Healthcare Worker","Jul",2020,"Traveling",57.5354242058316,56.3147711552915,42,"Jul 2020"
"917","Healthcare Worker","Jul",2020,"Volunteering",0,0,42,"Jul 2020"
"918","Healthcare Worker","Jul",2020,"Work",304.279557488094,246.562073674853,42,"Jul 2020"
"919","Healthcare Worker","Aug",2020,"Caring for Household",40.2621615873803,108.768790262172,52,"Aug 2020"
"920","Healthcare Worker","Aug",2020,"Caring for Non-Household",6.41260082642962,37.1317823491962,52,"Aug 2020"
"921","Healthcare Worker","Aug",2020,"Education",0,0,52,"Aug 2020"
"922","Healthcare Worker","Aug",2020,"Eating and Drinking",61.5983829234955,41.3067272150703,52,"Aug 2020"
"923","Healthcare Worker","Aug",2020,"Civic Duties",1.42397037292201,9.13293659968081,52,"Aug 2020"
"924","Healthcare Worker","Aug",2020,"Household Activities",91.6755579685589,106.502849301029,52,"Aug 2020"
"925","Healthcare Worker","Aug",2020,"Household Services",0,0,52,"Aug 2020"
"926","Healthcare Worker","Aug",2020,"Personal Care",537.122069893511,117.974975164194,52,"Aug 2020"
"927","Healthcare Worker","Aug",2020,"Phone Calls",6.307498400098,20.911795880944,52,"Aug 2020"
"928","Healthcare Worker","Aug",2020,"Care Services",1.12207776271829,5.93449742814141,52,"Aug 2020"
"929","Healthcare Worker","Aug",2020,"Consumer Purchasing",27.9851998339423,60.5135722790309,52,"Aug 2020"
"930","Healthcare Worker","Aug",2020,"Religious/Spiritual Activities",4.78218446293857,23.9559952683122,52,"Aug 2020"
"931","Healthcare Worker","Aug",2020,"Socializing and Leisure",281.126054287429,220.973580202741,52,"Aug 2020"
"932","Healthcare Worker","Aug",2020,"Sports and Exercise",17.5871774052854,49.4194695128431,52,"Aug 2020"
"933","Healthcare Worker","Aug",2020,"Traveling",58.6980792984164,59.8830127413298,52,"Aug 2020"
"934","Healthcare Worker","Aug",2020,"Volunteering",1.35604628738014,13.0813896222615,52,"Aug 2020"
"935","Healthcare Worker","Aug",2020,"Work",291.465635039128,256.454898123637,52,"Aug 2020"
"936","Healthcare Worker","Sep",2020,"Caring for Household",25.5013511288355,65.5760397516524,49,"Sep 2020"
"937","Healthcare Worker","Sep",2020,"Caring for Non-Household",0.00946067496752718,0.0968048068165414,49,"Sep 2020"
"938","Healthcare Worker","Sep",2020,"Education",14.1045927191204,62.9437473257157,49,"Sep 2020"
"939","Healthcare Worker","Sep",2020,"Eating and Drinking",63.466257432803,38.098062041799,49,"Sep 2020"
"940","Healthcare Worker","Sep",2020,"Civic Duties",0,0,49,"Sep 2020"
"941","Healthcare Worker","Sep",2020,"Household Activities",100.65662833952,119.439852641694,49,"Sep 2020"
"942","Healthcare Worker","Sep",2020,"Household Services",0,0,49,"Sep 2020"
"943","Healthcare Worker","Sep",2020,"Personal Care",605.309228223031,119.046356547247,49,"Sep 2020"
"944","Healthcare Worker","Sep",2020,"Phone Calls",4.67785290495341,16.9448977670564,49,"Sep 2020"
"945","Healthcare Worker","Sep",2020,"Care Services",0,0,49,"Sep 2020"
"946","Healthcare Worker","Sep",2020,"Consumer Purchasing",21.7328558734426,33.3848349129824,49,"Sep 2020"
"947","Healthcare Worker","Sep",2020,"Religious/Spiritual Activities",3.77173781495189,19.2792779300319,49,"Sep 2020"
"948","Healthcare Worker","Sep",2020,"Socializing and Leisure",208.010800954945,170.916285021933,49,"Sep 2020"
"949","Healthcare Worker","Sep",2020,"Sports and Exercise",14.8356880197353,37.6263548199588,49,"Sep 2020"
"950","Healthcare Worker","Sep",2020,"Traveling",67.9223158329723,61.0592054298561,49,"Sep 2020"
"951","Healthcare Worker","Sep",2020,"Volunteering",0,0,49,"Sep 2020"
"952","Healthcare Worker","Sep",2020,"Work",293.2032312738,266.645345915787,49,"Sep 2020"
"953","Healthcare Worker","Oct",2020,"Caring for Household",50.5420971253614,101.097754682869,45,"Oct 2020"
"954","Healthcare Worker","Oct",2020,"Caring for Non-Household",13.0272942590439,66.6726105689336,45,"Oct 2020"
"955","Healthcare Worker","Oct",2020,"Education",125.111297196569,296.820424348406,45,"Oct 2020"
"956","Healthcare Worker","Oct",2020,"Eating and Drinking",50.3467588313323,41.1218883715375,45,"Oct 2020"
"957","Healthcare Worker","Oct",2020,"Civic Duties",0,0,45,"Oct 2020"
"958","Healthcare Worker","Oct",2020,"Household Activities",74.2120549794744,94.4611662546805,45,"Oct 2020"
"959","Healthcare Worker","Oct",2020,"Household Services",0.927255704333551,5.67305376551743,45,"Oct 2020"
"960","Healthcare Worker","Oct",2020,"Personal Care",552.374225610375,140.970791157403,45,"Oct 2020"
"961","Healthcare Worker","Oct",2020,"Phone Calls",11.0724347664893,29.6542871003454,45,"Oct 2020"
"962","Healthcare Worker","Oct",2020,"Care Services",9.41586035633455,23.9419140601156,45,"Oct 2020"
"963","Healthcare Worker","Oct",2020,"Consumer Purchasing",12.2284425941276,27.4186142170031,45,"Oct 2020"
"964","Healthcare Worker","Oct",2020,"Religious/Spiritual Activities",8.0294557790933,26.5731333646945,45,"Oct 2020"
"965","Healthcare Worker","Oct",2020,"Socializing and Leisure",168.459097728545,193.556052096126,45,"Oct 2020"
"966","Healthcare Worker","Oct",2020,"Sports and Exercise",25.8228875765255,43.7646581553497,45,"Oct 2020"
"967","Healthcare Worker","Oct",2020,"Traveling",60.651496443102,73.0358150791468,45,"Oct 2020"
"968","Healthcare Worker","Oct",2020,"Volunteering",0,0,45,"Oct 2020"
"969","Healthcare Worker","Oct",2020,"Work",265.744551320206,276.133773974204,45,"Oct 2020"
"970","Healthcare Worker","Nov",2020,"Caring for Household",46.1624342221289,85.0303674681238,37,"Nov 2020"
"971","Healthcare Worker","Nov",2020,"Caring for Non-Household",1.1533298330976,7.11123568197227,37,"Nov 2020"
"972","Healthcare Worker","Nov",2020,"Education",47.7186886588914,171.609851340611,37,"Nov 2020"
"973","Healthcare Worker","Nov",2020,"Eating and Drinking",68.7856618721502,45.9086557934742,37,"Nov 2020"
"974","Healthcare Worker","Nov",2020,"Civic Duties",1.79301859833479,5.71362025011313,37,"Nov 2020"
"975","Healthcare Worker","Nov",2020,"Household Activities",90.401735263921,141.53618414205,37,"Nov 2020"
"976","Healthcare Worker","Nov",2020,"Household Services",0.776746319482441,3.32383212238388,37,"Nov 2020"
"977","Healthcare Worker","Nov",2020,"Personal Care",554.027560891787,102.081715003654,37,"Nov 2020"
"978","Healthcare Worker","Nov",2020,"Phone Calls",8.86424070818697,19.8570746714656,37,"Nov 2020"
"979","Healthcare Worker","Nov",2020,"Care Services",0.0417530411257791,0.285941892756502,37,"Nov 2020"
"980","Healthcare Worker","Nov",2020,"Consumer Purchasing",18.8606463360703,30.739832572954,37,"Nov 2020"
"981","Healthcare Worker","Nov",2020,"Religious/Spiritual Activities",23.8092869973052,36.9960643236799,37,"Nov 2020"
"982","Healthcare Worker","Nov",2020,"Socializing and Leisure",180.754021723333,173.302384664079,37,"Nov 2020"
"983","Healthcare Worker","Nov",2020,"Sports and Exercise",18.969710856155,48.6608242483755,37,"Nov 2020"
"984","Healthcare Worker","Nov",2020,"Traveling",75.9825952268867,51.8753618770799,37,"Nov 2020"
"985","Healthcare Worker","Nov",2020,"Volunteering",24.9229256915619,65.645586818866,37,"Nov 2020"
"986","Healthcare Worker","Nov",2020,"Work",273.072732504312,287.60412577527,37,"Nov 2020"
"987","Healthcare Worker","Dec",2020,"Caring for Household",11.122759839518,46.8752638657371,34,"Dec 2020"
"988","Healthcare Worker","Dec",2020,"Caring for Non-Household",6.35927191976187,28.1151837652973,34,"Dec 2020"
"989","Healthcare Worker","Dec",2020,"Education",7.33698181755886,26.8110431124519,34,"Dec 2020"
"990","Healthcare Worker","Dec",2020,"Eating and Drinking",80.0554465174307,84.9418853864265,34,"Dec 2020"
"991","Healthcare Worker","Dec",2020,"Civic Duties",0,0,34,"Dec 2020"
"992","Healthcare Worker","Dec",2020,"Household Activities",86.3626864687045,114.441566446205,34,"Dec 2020"
"993","Healthcare Worker","Dec",2020,"Household Services",3.19969577836436,11.5649581616036,34,"Dec 2020"
"994","Healthcare Worker","Dec",2020,"Personal Care",631.987768227193,129.297833604615,34,"Dec 2020"
"995","Healthcare Worker","Dec",2020,"Phone Calls",1.49600479192709,5.80982527053626,34,"Dec 2020"
"996","Healthcare Worker","Dec",2020,"Care Services",0.325677102911509,2.53129936960262,34,"Dec 2020"
"997","Healthcare Worker","Dec",2020,"Consumer Purchasing",35.0970119456103,45.250779806573,34,"Dec 2020"
"998","Healthcare Worker","Dec",2020,"Religious/Spiritual Activities",2.01050685064579,10.5000134498366,34,"Dec 2020"
"999","Healthcare Worker","Dec",2020,"Socializing and Leisure",226.040013992194,170.161964978259,34,"Dec 2020"
"1000","Healthcare Worker","Dec",2020,"Sports and Exercise",9.66052265147393,19.239790401239,34,"Dec 2020"
"1001","Healthcare Worker","Dec",2020,"Traveling",66.5085412441425,61.3119375355941,34,"Dec 2020"
"1002","Healthcare Worker","Dec",2020,"Volunteering",0.682314549101252,6.36186449880944,34,"Dec 2020"
"1003","Healthcare Worker","Dec",2020,"Work",259.775745882328,267.567437496715,34,"Dec 2020"
"1004","Non-Healthcare Worker","Jan",2020,"Caring for Household",23.4927291292063,61.3615165807241,747,"Jan 2020"
"1005","Non-Healthcare Worker","Jan",2020,"Caring for Non-Household",6.55540716468754,48.4777967479253,747,"Jan 2020"
"1006","Non-Healthcare Worker","Jan",2020,"Education",18.0138147350772,79.1460361805556,747,"Jan 2020"
"1007","Non-Healthcare Worker","Jan",2020,"Eating and Drinking",57.4714826179393,41.3657546031566,747,"Jan 2020"
"1008","Non-Healthcare Worker","Jan",2020,"Civic Duties",0.326447384790565,5.38142585763757,747,"Jan 2020"
"1009","Non-Healthcare Worker","Jan",2020,"Household Activities",99.888921295376,126.461667502918,747,"Jan 2020"
"1010","Non-Healthcare Worker","Jan",2020,"Household Services",1.03244701708766,8.78514272472923,747,"Jan 2020"
"1011","Non-Healthcare Worker","Jan",2020,"Personal Care",588.007197820705,152.609977430605,747,"Jan 2020"
"1012","Non-Healthcare Worker","Jan",2020,"Phone Calls",4.68515990202306,20.8703168096561,747,"Jan 2020"
"1013","Non-Healthcare Worker","Jan",2020,"Care Services",9.39945779222343,41.5663869128369,747,"Jan 2020"
"1014","Non-Healthcare Worker","Jan",2020,"Consumer Purchasing",15.7955335572464,36.1435062314825,747,"Jan 2020"
"1015","Non-Healthcare Worker","Jan",2020,"Religious/Spiritual Activities",9.07199655648244,38.9792444799529,747,"Jan 2020"
"1016","Non-Healthcare Worker","Jan",2020,"Socializing and Leisure",295.54192833258,211.919324488942,747,"Jan 2020"
"1017","Non-Healthcare Worker","Jan",2020,"Sports and Exercise",15.0674041542654,44.1218271282196,747,"Jan 2020"
"1018","Non-Healthcare Worker","Jan",2020,"Traveling",60.5148962283455,62.2261000723094,747,"Jan 2020"
"1019","Non-Healthcare Worker","Jan",2020,"Volunteering",6.31099866397217,36.6205138108036,747,"Jan 2020"
"1020","Non-Healthcare Worker","Jan",2020,"Work",212.52759714297,258.134609443193,747,"Jan 2020"
"1021","Non-Healthcare Worker","Feb",2020,"Caring for Household",30.1419483718631,98.3078603921102,763,"Feb 2020"
"1022","Non-Healthcare Worker","Feb",2020,"Caring for Non-Household",6.9696474845098,39.6880521979319,763,"Feb 2020"
"1023","Non-Healthcare Worker","Feb",2020,"Education",41.6725704594356,136.776106245989,763,"Feb 2020"
"1024","Non-Healthcare Worker","Feb",2020,"Eating and Drinking",61.1034484107884,44.4082517010901,763,"Feb 2020"
"1025","Non-Healthcare Worker","Feb",2020,"Civic Duties",0.0661808387477897,1.55696539959111,763,"Feb 2020"
"1026","Non-Healthcare Worker","Feb",2020,"Household Activities",98.6061688542766,126.988508882466,763,"Feb 2020"
"1027","Non-Healthcare Worker","Feb",2020,"Household Services",0.228681985261978,2.6007290980696,763,"Feb 2020"
"1028","Non-Healthcare Worker","Feb",2020,"Personal Care",581.738299417086,136.626856630291,763,"Feb 2020"
"1029","Non-Healthcare Worker","Feb",2020,"Phone Calls",5.36032128795,22.687828738255,763,"Feb 2020"
"1030","Non-Healthcare Worker","Feb",2020,"Care Services",7.83365791078524,34.1356010730944,763,"Feb 2020"
"1031","Non-Healthcare Worker","Feb",2020,"Consumer Purchasing",22.3755083810881,48.6467483989203,763,"Feb 2020"
"1032","Non-Healthcare Worker","Feb",2020,"Religious/Spiritual Activities",6.243242450871,26.7121580257813,763,"Feb 2020"
"1033","Non-Healthcare Worker","Feb",2020,"Socializing and Leisure",278.737833880769,210.501022921409,763,"Feb 2020"
"1034","Non-Healthcare Worker","Feb",2020,"Sports and Exercise",15.6084320529134,46.3244293738272,763,"Feb 2020"
"1035","Non-Healthcare Worker","Feb",2020,"Traveling",69.6125565266834,66.6328877351816,763,"Feb 2020"
"1036","Non-Healthcare Worker","Feb",2020,"Volunteering",6.44448159906223,34.9741939330724,763,"Feb 2020"
"1037","Non-Healthcare Worker","Feb",2020,"Work",193.055326745306,257.530903416367,763,"Feb 2020"
