"","DATE","ACTIVITY","mean","sd","n"
"4355",2020-11-12,"Education",73.8412910908712,167.390335997827,20
"4356",2020-11-12,"Eating and Drinking",53.0491014578416,32.9203881188641,20
"4357",2020-11-12,"Civic Duties",0,0,20
"4358",2020-11-12,"Household Activities",102.185522227726,129.091520578542,20
"4359",2020-11-12,"Household Services",0,0,20
"4360",2020-11-12,"Personal Care",549.742806360048,89.6366871591455,20
"4361",2020-11-12,"Phone Calls",14.7352646617882,38.9255198114816,20
"4362",2020-11-12,"Care Services",2.54586881791437,10.9401193872955,20
"4363",2020-11-12,"Consumer Purchasing",32.9071433988139,72.2023091723767,20
"4364",2020-11-12,"Religious/Spiritual Activities",13.2153856003189,27.6502896207583,20
"4365",2020-11-12,"Socializing and Leisure",254.017726610861,205.925782828601,20
"4366",2020-11-12,"Sports and Exercise",5.93987060742988,19.3840975708993,20
"4367",2020-11-12,"Traveling",56.8942091334755,40.0840089223291,20
"4368",2020-11-12,"Volunteering",6.6341704610383,36.7309621817171,20
"4369",2020-11-12,"Work",262.126172091845,281.829818392913,20
"4370",2020-11-13,"Caring for Household",34.5737095504836,97.5069147369327,63
"4371",2020-11-13,"Caring for Non-Household",9.9320243869376,38.9887992564203,63
"4372",2020-11-13,"Education",27.4706318016928,113.829447245958,63
"4373",2020-11-13,"Eating and Drinking",60.6593746513025,47.1915537233482,63
"4374",2020-11-13,"Civic Duties",0,0,63
"4375",2020-11-13,"Household Activities",151.327092391357,163.760129815542,63
"4376",2020-11-13,"Household Services",0,0,63
"4377",2020-11-13,"Personal Care",573.229173051759,129.475153749,63
"4378",2020-11-13,"Phone Calls",10.5763369043494,55.8134061433221,63
"4379",2020-11-13,"Care Services",4.57587910998167,25.0864343572659,63
"4380",2020-11-13,"Consumer Purchasing",38.5995067006576,73.7008898170066,63
"4381",2020-11-13,"Religious/Spiritual Activities",4.58386153676893,18.9460283484692,63
"4382",2020-11-13,"Socializing and Leisure",392.372117345512,236.114624394996,63
"4383",2020-11-13,"Sports and Exercise",13.6833996870301,34.9592356360665,63
"4384",2020-11-13,"Traveling",40.2378527839491,48.751932430755,63
"4385",2020-11-13,"Volunteering",1.59318317368894,9.64638575140761,63
"4386",2020-11-13,"Work",70.3326376771528,171.280955692798,63
"4387",2020-11-14,"Caring for Household",27.2671363896586,89.2470589868812,46
"4388",2020-11-14,"Caring for Non-Household",4.39285989308878,18.4111621690864,46
"4389",2020-11-14,"Education",8.58229794973216,39.4248890998964,46
"4390",2020-11-14,"Eating and Drinking",71.5669308989111,49.4360487775296,46
"4391",2020-11-14,"Civic Duties",0,0,46
"4392",2020-11-14,"Household Activities",154.638813987318,168.770187334423,46
"4393",2020-11-14,"Household Services",0,0,46
"4394",2020-11-14,"Personal Care",657.301410973803,128.907675320805,46
"4395",2020-11-14,"Phone Calls",16.3289344059013,33.6956667245746,46
"4396",2020-11-14,"Care Services",0,0,46
"4397",2020-11-14,"Consumer Purchasing",13.856772359719,25.8740456266207,46
"4398",2020-11-14,"Religious/Spiritual Activities",30.6435753097897,85.6686669249165,46
"4399",2020-11-14,"Socializing and Leisure",316.103065395095,184.512279446551,46
"4400",2020-11-14,"Sports and Exercise",15.8017375815634,32.5959714435254,46
"4401",2020-11-14,"Traveling",33.6100018634231,43.2586816224614,46
"4402",2020-11-14,"Volunteering",6.8947969522623,29.216303606427,46
"4403",2020-11-14,"Work",73.7217691288081,151.910995669426,46
"4404",2020-11-15,"Caring for Household",19.0806541877738,61.413414424006,28
"4405",2020-11-15,"Caring for Non-Household",5.27672729319481,20.4074288930025,28
"4406",2020-11-15,"Education",41.3711634481374,160.953657143584,28
"4407",2020-11-15,"Eating and Drinking",58.870543960252,32.9190824216286,28
"4408",2020-11-15,"Civic Duties",0,0,28
"4409",2020-11-15,"Household Activities",91.0586950696237,115.840951163586,28
"4410",2020-11-15,"Household Services",1.35575100499364,8.54324693360318,28
"4411",2020-11-15,"Personal Care",537.248172204146,123.137628552735,28
"4412",2020-11-15,"Phone Calls",26.3433649993921,40.375451162623,28
"4413",2020-11-15,"Care Services",6.18878674472598,31.8401109890195,28
"4414",2020-11-15,"Consumer Purchasing",8.86116069276505,16.1818759268114,28
"4415",2020-11-15,"Religious/Spiritual Activities",2.09778229656563,8.19342224438508,28
"4416",2020-11-15,"Socializing and Leisure",319.199011594565,231.887553378671,28
"4417",2020-11-15,"Sports and Exercise",8.5802087406926,23.9257677570327,28
"4418",2020-11-15,"Traveling",28.5333611057625,41.0580455498755,28
"4419",2020-11-15,"Volunteering",13.238007698234,46.0914403943626,28
"4420",2020-11-15,"Work",258.528486659159,256.615573806974,28
"4421",2020-11-16,"Caring for Household",41.8048410464347,88.2856649193856,25
"4422",2020-11-16,"Caring for Non-Household",0.72245782057604,3.91975410806088,25
"4423",2020-11-16,"Education",42.1713370226263,115.772447955371,25
"4424",2020-11-16,"Eating and Drinking",72.1010365975732,51.9486598787404,25
"4425",2020-11-16,"Civic Duties",0,0,25
"4426",2020-11-16,"Household Activities",105.742867758213,82.1032288467136,25
"4427",2020-11-16,"Household Services",0,0,25
"4428",2020-11-16,"Personal Care",570.99019174121,124.722104493619,25
"4429",2020-11-16,"Phone Calls",3.9317728874444,12.2144431952369,25
"4430",2020-11-16,"Care Services",2.5896597056891,9.92265334394255,25
"4431",2020-11-16,"Consumer Purchasing",27.6318817707359,45.5035773090589,25
"4432",2020-11-16,"Religious/Spiritual Activities",3.60780346846047,12.6474055125076,25
"4433",2020-11-16,"Socializing and Leisure",220.706880984614,160.688767522029,25
"4434",2020-11-16,"Sports and Exercise",4.71768500425888,19.1045896104254,25
"4435",2020-11-16,"Traveling",44.7722752350814,45.033569439469,25
"4436",2020-11-16,"Volunteering",5.95816149187504,22.3771054325273,25
"4437",2020-11-16,"Work",268.34555433521,255.368542145427,25
"4438",2020-11-17,"Caring for Household",36.0807770196468,71.0161090947488,18
"4439",2020-11-17,"Caring for Non-Household",0.846887063497468,3.73169515479068,18
"4440",2020-11-17,"Education",0,0,18
"4441",2020-11-17,"Eating and Drinking",59.125099786026,46.1352100537899,18
"4442",2020-11-17,"Civic Duties",0,0,18
"4443",2020-11-17,"Household Activities",128.323964060441,123.619655587151,18
"4444",2020-11-17,"Household Services",3.12249931447726,16.4704261486967,18
"4445",2020-11-17,"Personal Care",482.763396760176,145.34804816685,18
"4446",2020-11-17,"Phone Calls",5.41019662459262,13.5379574576025,18
"4447",2020-11-17,"Care Services",55.8138590616043,135.244076885512,18
"4448",2020-11-17,"Consumer Purchasing",9.13419983513866,14.6540027786823,18
"4449",2020-11-17,"Religious/Spiritual Activities",1.04083310482575,5.49014204956555,18
"4450",2020-11-17,"Socializing and Leisure",393.334499616984,329.729638428764,18
"4451",2020-11-17,"Sports and Exercise",9.27012617038802,23.1172526739764,18
"4452",2020-11-17,"Traveling",38.1284555644017,32.5098841165577,18
"4453",2020-11-17,"Volunteering",0,0,18
"4454",2020-11-17,"Work",216.431772532477,261.846070976767,18
"4455",2020-11-18,"Caring for Household",28.8336868937235,57.340501758277,19
"4456",2020-11-18,"Caring for Non-Household",0,0,19
"4457",2020-11-18,"Education",74.6606320138773,163.997966692816,19
"4458",2020-11-18,"Eating and Drinking",71.5214762805092,48.4333768715159,19
"4459",2020-11-18,"Civic Duties",0,0,19
"4460",2020-11-18,"Household Activities",75.3435111785736,103.749342254053,19
"4461",2020-11-18,"Household Services",2.12784276577625,11.5664197345217,19
"4462",2020-11-18,"Personal Care",551.981076813801,109.968332705003,19
"4463",2020-11-18,"Phone Calls",1.32964589804552,4.68381377904161,19
"4464",2020-11-18,"Care Services",5.6471910544972,21.2480597449125,19
"4465",2020-11-18,"Consumer Purchasing",8.96659308499004,19.5518780550628,19
"4466",2020-11-18,"Religious/Spiritual Activities",0,0,19
"4467",2020-11-18,"Socializing and Leisure",251.120444723978,198.342626564214,19
"4468",2020-11-18,"Sports and Exercise",5.85913832465609,19.2172182458126,19
"4469",2020-11-18,"Traveling",37.5993649490045,39.7248641150806,19
"4470",2020-11-18,"Volunteering",0,0,19
"4471",2020-11-18,"Work",301.273246577409,261.893440981132,19
"4472",2020-11-19,"Caring for Household",19.6649610237015,56.1190448071759,19
"4473",2020-11-19,"Caring for Non-Household",10.1863492404486,33.4454810553591,19
"4474",2020-11-19,"Education",0,0,19
"4475",2020-11-19,"Eating and Drinking",44.653254259623,36.8471997306221,19
"4476",2020-11-19,"Civic Duties",0,0,19
"4477",2020-11-19,"Household Activities",111.334854181466,130.837809903789,19
"4478",2020-11-19,"Household Services",0,0,19
"4479",2020-11-19,"Personal Care",555.648487157961,119.772895862466,19
"4480",2020-11-19,"Phone Calls",13.2968801878872,26.7551048105003,19
"4481",2020-11-19,"Care Services",1.81994245720431,5.6743600196417,19
"4482",2020-11-19,"Consumer Purchasing",15.6379806536375,34.4599096504165,19
"4483",2020-11-19,"Religious/Spiritual Activities",4.92518591991026,20.4697161271537,19
"4484",2020-11-19,"Socializing and Leisure",342.798150238405,206.201015354504,19
"4485",2020-11-19,"Sports and Exercise",13.7794771299261,31.015087991112,19
"4486",2020-11-19,"Traveling",54.732818985329,70.5133560289118,19
"4487",2020-11-19,"Volunteering",5.75676651130916,24.4970193752389,19
"4488",2020-11-19,"Work",231.793714558981,249.002345205864,19
"4489",2020-11-20,"Caring for Household",8.49283869071333,30.0669765653136,51
"4490",2020-11-20,"Caring for Non-Household",10.594019177222,69.2067966415033,51
"4491",2020-11-20,"Education",16.9274935966747,49.2590498762186,51
"4492",2020-11-20,"Eating and Drinking",72.1273997621436,60.2467135974767,51
"4493",2020-11-20,"Civic Duties",0,0,51
"4494",2020-11-20,"Household Activities",157.004825887384,155.864344996241,51
"4495",2020-11-20,"Household Services",7.85548324700679,31.8485662546566,51
"4496",2020-11-20,"Personal Care",588.980133548807,119.259720693408,51
"4497",2020-11-20,"Phone Calls",12.1082054581848,32.4135673707198,51
"4498",2020-11-20,"Care Services",4.20036468552868,22.402799082712,51
"4499",2020-11-20,"Consumer Purchasing",32.9449906859607,66.9624278554534,51
"4500",2020-11-20,"Religious/Spiritual Activities",6.80177092985919,68.4617299470562,51
"4501",2020-11-20,"Socializing and Leisure",376.586549654748,263.852571590079,51
"4502",2020-11-20,"Sports and Exercise",30.2523458043225,69.9583948655599,51
"4503",2020-11-20,"Traveling",50.4932074542296,61.9972802964205,51
"4504",2020-11-20,"Volunteering",6.63124870544674,52.0383970088331,51
"4505",2020-11-20,"Work",51.9765751291049,147.601056555462,51
"4506",2020-11-21,"Caring for Household",32.0900647429298,69.5009166699384,44
"4507",2020-11-21,"Caring for Non-Household",5.02403680742269,24.0342146462603,44
"4508",2020-11-21,"Education",12.3645898299731,41.3338413182872,44
"4509",2020-11-21,"Eating and Drinking",69.9012229863276,45.8189522494036,44
"4510",2020-11-21,"Civic Duties",0,0,44
"4511",2020-11-21,"Household Activities",179.730202056984,196.689984308325,44
"4512",2020-11-21,"Household Services",0,0,44
"4513",2020-11-21,"Personal Care",593.497663266282,99.1185727709528,44
"4514",2020-11-21,"Phone Calls",11.3277067114386,29.3763777577589,44
"4515",2020-11-21,"Care Services",2.33408034263786,11.6015899824766,44
"4516",2020-11-21,"Consumer Purchasing",30.4643321557142,53.912187420968,44
"4517",2020-11-21,"Religious/Spiritual Activities",15.071929282842,33.6662621898887,44
"4518",2020-11-21,"Socializing and Leisure",356.412091506694,251.441281374438,44
"4519",2020-11-21,"Sports and Exercise",16.4485977319199,52.3897147622382,44
"4520",2020-11-21,"Traveling",38.7662480978302,50.0935612462257,44
"4521",2020-11-21,"Volunteering",3.18598394475275,20.2631950551731,44
"4522",2020-11-21,"Work",59.9574374141058,162.332288133782,44
"4523",2020-11-22,"Caring for Household",5.60240656284244,18.9942492395273,11
"4524",2020-11-22,"Caring for Non-Household",21.267086363004,45.8231538075978,11
"4525",2020-11-22,"Education",0,0,11
"4526",2020-11-22,"Eating and Drinking",70.2397778382736,60.0642519489039,11
"4527",2020-11-22,"Civic Duties",0,0,11
"4528",2020-11-22,"Household Activities",54.6854259551507,58.2155726252011,11
"4529",2020-11-22,"Household Services",2.48009441009546,10.8560514714698,11
"4530",2020-11-22,"Personal Care",573.12941871329,74.7072752156335,11
"4531",2020-11-22,"Phone Calls",0.79582379648054,2.70645571410048,11
"4532",2020-11-22,"Care Services",0,0,11
"4533",2020-11-22,"Consumer Purchasing",11.4381141011696,32.585247944221,11
"4534",2020-11-22,"Religious/Spiritual Activities",5.90193097922626,22.2787119117251,11
"4535",2020-11-22,"Socializing and Leisure",253.02960767701,205.798498458538,11
"4536",2020-11-22,"Sports and Exercise",0,0,11
"4537",2020-11-22,"Traveling",67.3408141807885,59.2013940209201,11
"4538",2020-11-22,"Volunteering",0,0,11
"4539",2020-11-22,"Work",371.431113627294,224.757256047901,11
"4540",2020-11-23,"Caring for Household",7.36975265502107,31.3580977271388,21
"4541",2020-11-23,"Caring for Non-Household",3.26336066367358,13.6070613128343,21
"4542",2020-11-23,"Education",51.6021900946387,109.976409570946,21
"4543",2020-11-23,"Eating and Drinking",53.664101218051,40.2567862034427,21
"4544",2020-11-23,"Civic Duties",0,0,21
"4545",2020-11-23,"Household Activities",153.696732046618,264.020479680337,21
"4546",2020-11-23,"Household Services",0,0,21
"4547",2020-11-23,"Personal Care",496.176865638371,100.196481786228,21
"4548",2020-11-23,"Phone Calls",1.321212537253,6.15554820191179,21
"4549",2020-11-23,"Care Services",8.82119142413189,25.3234277568749,21
"4550",2020-11-23,"Consumer Purchasing",10.696212659317,20.325060432152,21
"4551",2020-11-23,"Religious/Spiritual Activities",3.96363761175901,18.4666446057354,21
"4552",2020-11-23,"Socializing and Leisure",388.948858710988,260.745569790589,21
"4553",2020-11-23,"Sports and Exercise",2.36618433225361,11.1598078103755,21
"4554",2020-11-23,"Traveling",35.7198619468751,39.4770340533344,21
"4555",2020-11-23,"Volunteering",0,0,21
"4556",2020-11-23,"Work",214.570924083289,285.883352041217,21
"4557",2020-11-26,"Caring for Household",8.6644604527016,22.8401613263743,16
"4558",2020-11-26,"Caring for Non-Household",26.3844453917315,110.884514959795,16
"4559",2020-11-26,"Education",0,0,16
"4560",2020-11-26,"Eating and Drinking",66.2182310365727,97.0843637104393,16
"4561",2020-11-26,"Civic Duties",0,0,16
"4562",2020-11-26,"Household Activities",109.498779378722,124.156294739076,16
"4563",2020-11-26,"Household Services",0,0,16
"4564",2020-11-26,"Personal Care",640.138108844988,113.862253675977,16
"4565",2020-11-26,"Phone Calls",34.5639502718989,75.1605931771262,16
"4566",2020-11-26,"Care Services",0.202211705564914,0.984971551665822,16
"4567",2020-11-26,"Consumer Purchasing",34.1133414967675,69.9558201591838,16
"4568",2020-11-26,"Religious/Spiritual Activities",3.01995274507026,12.1795139289601,16
"4569",2020-11-26,"Socializing and Leisure",236.053706082805,205.701160230726,16
"4570",2020-11-26,"Sports and Exercise",94.7060310881834,216.219161845608,16
"4571",2020-11-26,"Traveling",56.6914175608512,52.7376761085647,16
"4572",2020-11-26,"Volunteering",0,0,16
"4573",2020-11-26,"Work",124.998065717813,233.50961743459,16
"4574",2020-11-27,"Caring for Household",22.244094942241,55.881424405018,49
"4575",2020-11-27,"Caring for Non-Household",12.2834849741158,57.7012800784144,49
"4576",2020-11-27,"Education",26.9623704289924,108.372441329216,49
"4577",2020-11-27,"Eating and Drinking",88.3239145527765,53.7672473295308,49
"4578",2020-11-27,"Civic Duties",0,0,49
"4579",2020-11-27,"Household Activities",151.837699228724,160.123569904453,49
"4580",2020-11-27,"Household Services",0,0,49
"4581",2020-11-27,"Personal Care",636.590260806913,138.498011076187,49
"4582",2020-11-27,"Phone Calls",9.78024302439392,33.0467744388014,49
"4583",2020-11-27,"Care Services",0,0,49
"4584",2020-11-27,"Consumer Purchasing",24.5496253418674,49.2923136026464,49
"4585",2020-11-27,"Religious/Spiritual Activities",1.87545594406602,9.2998697680763,49
"4586",2020-11-27,"Socializing and Leisure",317.688204200212,181.623668273143,49
"4587",2020-11-27,"Sports and Exercise",72.7894351589051,129.966359470305,49
"4588",2020-11-27,"Traveling",33.7394367689698,46.1814816225404,49
"4589",2020-11-27,"Volunteering",6.86342487117231,38.6932035467495,49
"4590",2020-11-27,"Work",27.7028193256737,131.413618659871,49
"4591",2020-11-28,"Caring for Household",18.1780462498906,75.819126144633,58
"4592",2020-11-28,"Caring for Non-Household",0.0482509669156297,0.214296083113769,58
"4593",2020-11-28,"Education",17.1082087252757,64.6527801258512,58
"4594",2020-11-28,"Eating and Drinking",62.4952646956558,41.7561461203231,58
"4595",2020-11-28,"Civic Duties",0,0,58
"4596",2020-11-28,"Household Activities",159.498967085924,170.850449238932,58
"4597",2020-11-28,"Household Services",0.323735721794191,2.17973186948668,58
"4598",2020-11-28,"Personal Care",637.010678772198,176.818032213663,58
"4599",2020-11-28,"Phone Calls",11.7388652718809,38.279052516015,58
"4600",2020-11-28,"Care Services",0.542851613976069,4.71990995809375,58
"4601",2020-11-28,"Consumer Purchasing",23.8365859963713,47.4613746988271,58
"4602",2020-11-28,"Religious/Spiritual Activities",15.9222732662293,40.2090003682197,58
"4603",2020-11-28,"Socializing and Leisure",358.176172224301,205.103484434451,58
"4604",2020-11-28,"Sports and Exercise",4.78660136427642,13.5426784291461,58
"4605",2020-11-28,"Traveling",35.9184473581517,58.7996625998844,58
"4606",2020-11-28,"Volunteering",0,0,58
"4607",2020-11-28,"Work",79.1383540224024,208.237492114241,58
"4608",2020-11-29,"Caring for Household",38.2208720034584,94.9195660246888,33
"4609",2020-11-29,"Caring for Non-Household",2.79931270047794,9.49031409917871,33
"4610",2020-11-29,"Education",72.2788946574335,146.254236264056,33
"4611",2020-11-29,"Eating and Drinking",46.4360270864889,33.1431260750305,33
"4612",2020-11-29,"Civic Duties",0,0,33
"4613",2020-11-29,"Household Activities",57.5235282080953,65.3266983944528,33
"4614",2020-11-29,"Household Services",0,0,33
"4615",2020-11-29,"Personal Care",573.512729584728,117.493740836698,33
"4616",2020-11-29,"Phone Calls",30.9576129213686,97.203368508145,33
"4617",2020-11-29,"Care Services",6.4142341927005,39.931032064759,33
"4618",2020-11-29,"Consumer Purchasing",36.569541198554,92.0277150329492,33
"4619",2020-11-29,"Religious/Spiritual Activities",14.4097621210427,77.9635893750116,33
"4620",2020-11-29,"Socializing and Leisure",301.038055203268,235.190869686876,33
"4621",2020-11-29,"Sports and Exercise",7.13947970904607,27.245685639554,33
"4622",2020-11-29,"Traveling",56.4549257555753,56.0459400510395,33
"4623",2020-11-29,"Volunteering",6.93789406307153,37.5156689189142,33
"4624",2020-11-29,"Work",188.730917047248,269.148909344825,33
"4625",2020-11-30,"Caring for Household",10.1446358435085,21.8236918323923,25
"4626",2020-11-30,"Caring for Non-Household",17.5716170077577,67.6153233615861,25
"4627",2020-11-30,"Education",61.562204446437,123.546120788121,25
"4628",2020-11-30,"Eating and Drinking",63.4424037120077,30.4585092277992,25
"4629",2020-11-30,"Civic Duties",0,0,25
"4630",2020-11-30,"Household Activities",143.232251807484,200.194500981029,25
"4631",2020-11-30,"Household Services",1.0109590769414,8.9361450395089,25
"4632",2020-11-30,"Personal Care",553.42198102478,116.828970801034,25
"4633",2020-11-30,"Phone Calls",17.5907843142323,38.9757434985972,25
"4634",2020-11-30,"Care Services",3.56880699845382,13.7530302712144,25
"4635",2020-11-30,"Consumer Purchasing",6.87240383510649,23.0451342132576,25
"4636",2020-11-30,"Religious/Spiritual Activities",0,0,25
"4637",2020-11-30,"Socializing and Leisure",304.048936274136,256.861006972667,25
"4638",2020-11-30,"Sports and Exercise",12.6893489214139,22.6093003212089,25
"4639",2020-11-30,"Traveling",34.5055074062561,55.7164211086237,25
"4640",2020-11-30,"Volunteering",18.6070355936981,35.5092817789834,25
"4641",2020-11-30,"Work",188.9231725559,274.06806247278,25
"4642",2020-12-01,"Caring for Household",21.9741325024246,82.7901147708125,31
"4643",2020-12-01,"Caring for Non-Household",4.92013840520733,23.3363714642265,31
"4644",2020-12-01,"Education",23.965251355702,141.123905422074,31
"4645",2020-12-01,"Eating and Drinking",64.0353751423463,44.3746291464021,31
"4646",2020-12-01,"Civic Duties",0,0,31
"4647",2020-12-01,"Household Activities",144.905615077876,147.82397430647,31
"4648",2020-12-01,"Household Services",0,0,31
"4649",2020-12-01,"Personal Care",586.035310685818,146.66780179499,31
"4650",2020-12-01,"Phone Calls",3.15081328938835,15.1383702009726,31
"4651",2020-12-01,"Care Services",5.9688259935848,22.9089292561511,31
"4652",2020-12-01,"Consumer Purchasing",20.89607170792,35.5106589129039,31
"4653",2020-12-01,"Religious/Spiritual Activities",3.64225470150374,12.6696158492117,31
"4654",2020-12-01,"Socializing and Leisure",246.539387013342,196.665956753571,31
"4655",2020-12-01,"Sports and Exercise",7.70806874499916,28.7642322676554,31
"4656",2020-12-01,"Traveling",35.1590462208754,36.0175252939704,31
"4657",2020-12-01,"Volunteering",9.42144507167649,44.4380256501453,31
"4658",2020-12-01,"Work",250.374050495331,276.743155272329,31
"4659",2020-12-02,"Caring for Household",47.8340517683998,135.692378445187,30
"4660",2020-12-02,"Caring for Non-Household",2.47366512722947,14.8016645571783,30
"4661",2020-12-02,"Education",27.2651480771479,118.019387026702,30
"4662",2020-12-02,"Eating and Drinking",50.9357606593549,43.4166565070807,30
"4663",2020-12-02,"Civic Duties",0,0,30
"4664",2020-12-02,"Household Activities",108.646810418144,130.492327511858,30
"4665",2020-12-02,"Household Services",0.270930603998483,1.62354632035049,30
"4666",2020-12-02,"Personal Care",550.671741541957,112.217458731331,30
"4667",2020-12-02,"Phone Calls",6.93262301659593,10.5492115508153,30
"4668",2020-12-02,"Care Services",2.69143637198245,10.6118758296617,30
"4669",2020-12-02,"Consumer Purchasing",8.62782755667929,27.7288994484059,30
"4670",2020-12-02,"Religious/Spiritual Activities",4.54340052609894,17.2850585510698,30
"4671",2020-12-02,"Socializing and Leisure",269.668834162582,248.694426333213,30
"4672",2020-12-02,"Sports and Exercise",13.6194425401217,53.8188679413654,30
"4673",2020-12-02,"Traveling",36.8397896972578,34.8860696034477,30
"4674",2020-12-02,"Volunteering",8.02162164915343,35.5255900528378,30
"4675",2020-12-02,"Work",300.358655022016,268.075411580899,30
"4676",2020-12-03,"Caring for Household",11.3327306885738,36.0403411653999,24
"4677",2020-12-03,"Caring for Non-Household",0,0,24
"4678",2020-12-03,"Education",0,0,24
"4679",2020-12-03,"Eating and Drinking",73.5156725846878,41.8068220236282,24
"4680",2020-12-03,"Civic Duties",3.90631103676318,18.3387221021577,24
"4681",2020-12-03,"Household Activities",90.9732978497529,105.197866196978,24
"4682",2020-12-03,"Household Services",0,0,24
"4683",2020-12-03,"Personal Care",567.89784668321,127.68713797854,24
"4684",2020-12-03,"Phone Calls",9.17589208406608,37.6975056609372,24
"4685",2020-12-03,"Care Services",11.7292827949402,88.5343789030969,24
"4686",2020-12-03,"Consumer Purchasing",17.9113758615318,34.0413013068864,24
"4687",2020-12-03,"Religious/Spiritual Activities",2.32829601886137,10.6892960612247,24
"4688",2020-12-03,"Socializing and Leisure",349.505443058935,174.314308059683,24
"4689",2020-12-03,"Sports and Exercise",4.93087742909606,12.8603956123613,24
"4690",2020-12-03,"Traveling",44.1801523974654,39.1517175419494,24
"4691",2020-12-03,"Volunteering",2.76708605924361,18.0109289811444,24
"4692",2020-12-03,"Work",231.255314804875,229.421974171113,24
"4693",2020-12-04,"Caring for Household",23.2158802343646,72.4938540956336,50
"4694",2020-12-04,"Caring for Non-Household",4.75525635690899,26.7255186846268,50
"4695",2020-12-04,"Education",8.39660578018905,58.7883615446467,50
"4696",2020-12-04,"Eating and Drinking",61.5068462067714,41.854272452814,50
"4697",2020-12-04,"Civic Duties",0,0,50
"4698",2020-12-04,"Household Activities",153.25509336304,162.670932321052,50
"4699",2020-12-04,"Household Services",2.88940395740283,29.2997019691736,50
"4700",2020-12-04,"Personal Care",568.237247773861,118.476196381993,50
"4701",2020-12-04,"Phone Calls",5.72604841865943,23.8431602229375,50
"4702",2020-12-04,"Care Services",1.69351066984887,12.2289812537912,50
"4703",2020-12-04,"Consumer Purchasing",26.2379128093734,40.5112225619525,50
"4704",2020-12-04,"Religious/Spiritual Activities",1.07028117720811,14.4069194695204,50
"4705",2020-12-04,"Socializing and Leisure",434.175775919202,264.926019891211,50
"4706",2020-12-04,"Sports and Exercise",12.3407314250429,42.209321422525,50
"4707",2020-12-04,"Traveling",41.5540327264841,56.0348479912016,50
"4708",2020-12-04,"Volunteering",9.6535369707477,58.4863743390068,50
"4709",2020-12-04,"Work",72.9530449153367,150.357615206903,50
"4710",2020-12-05,"Caring for Household",30.3409866377392,66.9609301453665,48
"4711",2020-12-05,"Caring for Non-Household",3.31776167857743,18.3853394678765,48
"4712",2020-12-05,"Education",6.25606352237259,26.2865922707679,48
"4713",2020-12-05,"Eating and Drinking",77.6505635786523,43.0255542008755,48
"4714",2020-12-05,"Civic Duties",0,0,48
"4715",2020-12-05,"Household Activities",179.044193472182,146.880023771352,48
"4716",2020-12-05,"Household Services",0.886840178676362,5.08121245000388,48
"4717",2020-12-05,"Personal Care",622.527475438674,165.59932672312,48
"4718",2020-12-05,"Phone Calls",10.7747368472162,28.815407779014,48
"4719",2020-12-05,"Care Services",1.38165730511204,11.0652691357205,48
"4720",2020-12-05,"Consumer Purchasing",27.542026983313,50.8306493813273,48
"4721",2020-12-05,"Religious/Spiritual Activities",25.5141361453255,51.9134446126645,48
"4722",2020-12-05,"Socializing and Leisure",356.235704094267,205.531063051479,48
"4723",2020-12-05,"Sports and Exercise",7.90733988998153,22.8125214046604,48
"4724",2020-12-05,"Traveling",52.5112599124112,96.7170576397491,48
"4725",2020-12-05,"Volunteering",11.0071917041361,39.3883883149133,48
"4726",2020-12-05,"Work",20.8074049160532,102.912560507565,48
"4727",2020-12-06,"Caring for Household",25.9410980234016,66.7315508781875,18
"4728",2020-12-06,"Caring for Non-Household",4.2949582731253,19.1859213967139,18
"4729",2020-12-06,"Education",49.1176386370686,135.163940433218,18
"4730",2020-12-06,"Eating and Drinking",60.5199286925122,38.5564810586585,18
"4731",2020-12-06,"Civic Duties",0,0,18
"4732",2020-12-06,"Household Activities",122.998984076899,122.276491770018,18
"4733",2020-12-06,"Household Services",0,0,18
"4734",2020-12-06,"Personal Care",575.062373632091,114.395345759915,18
"4735",2020-12-06,"Phone Calls",5.00734758369095,11.9389013651166,18
"4736",2020-12-06,"Care Services",3.86011539163109,18.9169997546327,18
"4737",2020-12-06,"Consumer Purchasing",26.285761214652,35.8448444321826,18
"4738",2020-12-06,"Religious/Spiritual Activities",2.69831165249695,8.58303350608909,18
"4739",2020-12-06,"Socializing and Leisure",225.544853408418,193.085614436095,18
"4740",2020-12-06,"Sports and Exercise",14.4197704574481,31.5095602835672,18
"4741",2020-12-06,"Traveling",47.4264419639847,42.802956419498,18
"4742",2020-12-06,"Volunteering",3.03566293639627,13.150077094028,18
"4743",2020-12-06,"Work",267.131424776678,284.752100335224,18
"4744",2020-12-07,"Caring for Household",36.4767734751357,92.4428774819757,16
"4745",2020-12-07,"Caring for Non-Household",0,0,16
"4746",2020-12-07,"Education",3.51744326972795,14.0951832125681,16
"4747",2020-12-07,"Eating and Drinking",53.4885695573315,42.9333865869008,16
"4748",2020-12-07,"Civic Duties",0,0,16
"4749",2020-12-07,"Household Activities",168.40311506479,237.223353948303,16
"4750",2020-12-07,"Household Services",3.30319415875527,19.6334461796743,16
"4751",2020-12-07,"Personal Care",634.836579373725,141.487775650393,16
"4752",2020-12-07,"Phone Calls",3.43661532039797,20.0145825621156,16
"4753",2020-12-07,"Care Services",35.8280214389268,98.4086482845183,16
"4754",2020-12-07,"Consumer Purchasing",26.7826923718074,49.1012120678945,16
